,neo,H,e,a,i,ma,n,moid,class,pha
937118,1.0,24.5,0.5492220992362178,2.373999498006955,9.35472155570642,199.0562777695432,0.2694530722629103,0.0619618,AMO,0.0
756376,1.0,24.8,0.3614385925742974,1.127226014411267,3.129895421491337,71.24472384541873,0.8235454449369912,0.0156352,APO,0.0
947675,1.0,27.6,0.3793177450263084,1.58895217633554,3.853461496160425,209.1533859374998,0.4920824027817041,0.00556887,APO,0.0
835076,1.0,19.5,0.4161953229219787,2.175958469717976,8.910758252740408,165.1535007873115,0.3070634821891169,0.260286,AMO,0.0
704522,1.0,21.6,0.1821754755758574,1.557519661868842,28.61317409307801,199.8500480315019,0.507053479361009,0.325599,AMO,0.0
764154,1.0,25.5,0.5522638528948596,1.136603220603083,0.5965520367451419,312.437874124034,0.8133748702253858,0.00260145,APO,0.0
898235,1.0,23.5,0.5928889621603262,2.831515022264759,7.55506147399292,272.4317495420431,0.2068596420275224,0.164335,AMO,0.0
601596,1.0,20.0,0.2843782614991486,0.803632352540634,3.458149302471379,234.9664598349414,1.368100354996293,0.033168,ATE,1.0
164293,1.0,20.4,0.4546089105852074,0.6174998165882589,2.94703672813585,124.647133774126,2.03118193104488,0.0942555,IEO,0.0
220838,1.0,17.3,0.5963411915868433,1.90086439019242,3.698086081549909,299.5195795781028,0.3760775176130398,0.0240461,APO,1.0
957692,1.0,27.485,0.2090116317001628,0.9126367013285596,1.115924894121665,220.3061002101679,1.130465152060309,0.00676524,ATE,0.0
957605,1.0,19.945,0.4884393454094316,1.983308047129447,25.45658116074444,45.58449123275832,0.3528733113650229,0.11788,APO,0.0
946172,1.0,26.7,0.5891795082651435,1.513848030277545,7.847364273819545,269.2049275747788,0.5291522580679482,4.06114e-05,APO,0.0
953119,1.0,27.3,0.5302451910459336,2.135361250130129,2.604993090550952,7.42783847315234,0.3158617504020636,0.0141724,APO,0.0
949169,1.0,23.4,0.5974359744852648,2.752184318513813,29.20785153869961,81.03423007125761,0.2158677674184286,0.104349,AMO,0.0
579677,1.0,25.3,0.2153741737007897,1.317004120258005,2.744453440935617,27.72916996628063,0.6521137738547225,0.0394158,AMO,0.0
940660,1.0,27.2,0.4567210051119491,1.245398719046263,2.937550839567826,109.6955576510455,0.7091554613905434,0.0046222,APO,0.0
230110,1.0,19.1,0.3691992959804846,0.8231081054050599,17.50733464773065,90.37475126753384,1.319832311609702,0.0415019,ATE,1.0
546294,1.0,19.3,0.4583345001639269,2.24706204493321,2.505287472469608,153.6452514841394,0.2926048212272366,0.219422,AMO,0.0
897427,1.0,26.5,0.3318887349130619,0.8576521532189519,3.182397500420572,138.6647391257153,1.240901474066319,0.00156389,ATE,0.0
737829,1.0,22.2,0.5579039334733329,2.462579699793958,8.711314419452926,320.886041836004,0.2550460673160098,0.114933,AMO,0.0
917303,1.0,18.8,0.4701658660085483,2.338338644450254,8.100674209861447,255.3933638538096,0.2756404582762192,0.253546,AMO,0.0
717553,1.0,20.3,0.5077219722899561,2.211757311948868,10.27615064171486,177.8548558176925,0.2996386738902853,0.101434,AMO,0.0
715793,1.0,26.4,0.376547698854422,1.683358801532769,24.30301073059081,1.092151201339566,0.4512726702649532,0.0653103,AMO,0.0
618202,1.0,23.5,0.5803128119079931,2.347667512007748,2.161716752432331,352.4115235748074,0.2739991331325694,0.0181014,APO,0.0
651153,1.0,20.6,0.5716646142958484,2.409636139335213,21.57360535612227,38.92168888101272,0.2634977261491231,0.282291,AMO,0.0
839081,1.0,20.7,0.5774633626506077,2.68779917143339,13.93820524902132,37.95304142152118,0.2236705729935037,0.168975,AMO,0.0
496860,1.0,18.0,0.5582565909994993,1.869274283725049,10.11311856408253,7.017786657997028,0.385651057859466,0.059906,APO,0.0
888316,1.0,25.8,0.1369085156112836,1.153460323747916,3.528096369083823,170.0193275539134,0.795609725440257,0.0320854,APO,0.0
771567,1.0,20.6,0.7807279232264122,2.136202415118798,7.827392713234795,6.993455378475867,0.3156752050960362,0.0862172,APO,0.0
957594,1.0,26.828,0.3850684928056075,1.413692629892911,9.30677026957606,29.78100166729176,0.5863697844790893,0.0136309,APO,0.0
574104,1.0,21.6,0.4936558172870276,2.285593061334059,8.211079676315332,210.4307200247594,0.285236901758215,0.144345,AMO,0.0
792217,1.0,22.4,0.1953454078664434,1.226824700546378,15.36942643797364,351.8436933211015,0.7253210922117587,0.0910633,APO,0.0
936539,1.0,27.2,0.5994419096153862,2.490379501369262,1.013077096657276,200.9548491308501,0.2507874354993727,0.00621402,APO,0.0
794121,1.0,24.1,0.3361553729763093,1.576430674914191,2.949201683638031,320.0959766068946,0.4979569043890571,0.0387968,AMO,0.0
871259,1.0,25.7,0.3735093374915349,1.551077951848154,5.357683687918305,23.70771080942975,0.5102154871786012,0.0429558,APO,0.0
595367,1.0,24.5,0.440649472113244,1.6385304756825,7.334154718250356,20.48117660803603,0.4699182250440499,0.0150722,APO,0.0
136896,1.0,18.5,0.1247709235204155,1.36338529162669,38.87605326207498,224.0776918005753,0.6191219010804992,0.264389,AMO,0.0
915716,1.0,26.3,0.3506714065029481,1.140929952561065,17.659272429,161.8206672823447,0.8087524351404148,0.0039919,APO,0.0
952471,1.0,19.6,0.4556683927709752,2.251187378799632,24.12992960020249,76.7596317012035,0.2918008858793009,0.406301,AMO,0.0
957820,1.0,26.316,0.53989053538092,1.95113490927552,2.97222992418609,13.97013841609681,0.3616372224247471,0.0142889,APO,0.0
910413,1.0,26.5,0.6444686044546073,2.04373431161396,6.130177684712564,344.3325698312353,0.3373396729566606,0.0086406,APO,0.0
482765,1.0,19.3,0.4978897847944391,1.966643198367679,10.00796832099519,145.1990672020722,0.3573680416336698,0.0144796,APO,1.0
916756,1.0,25.2,0.4839270813441668,1.901552694443326,6.818626932994431,56.60937153659263,0.3758733431542606,0.0114193,APO,0.0
704549,1.0,22.1,0.4036431516430732,2.015458485525309,9.258094336810666,32.215531130376,0.34446356219932,0.219159,AMO,0.0
918319,1.0,18.6,0.7012870228894356,2.061792697641458,31.95234833126889,303.3254812567,0.3329174643618426,0.315442,APO,0.0
918082,1.0,23.5,0.4596651250715352,2.128368609516287,6.208039393136553,334.082608030302,0.317419648444096,0.154515,AMO,0.0
884496,1.0,24.6,0.1606514773848927,0.9777031907148188,12.45478558476316,283.0109140787219,1.019514777611691,0.134329,ATE,0.0
237550,1.0,18.3,0.3470141278921902,1.406174043507057,34.27526535475364,307.5756334953491,0.5910789025709509,0.1938,APO,0.0
593913,1.0,20.8,0.5713544512694795,2.613774508830031,27.23844857851272,161.2119006547632,0.2332393898768876,0.319626,AMO,0.0
939369,1.0,26.208,0.1694076944046458,1.261703547315255,2.131573760710006,70.05671191360122,0.6954534849871151,0.0438225,AMO,0.0
915106,1.0,19.5,0.7825092802480231,2.025577327017504,25.79258482120455,352.2986592350334,0.3418856190365639,0.156488,APO,0.0
574686,1.0,24.4,0.3241759772279228,1.553093761963001,13.94631005968501,4.729757653952641,0.5092224720470095,0.0435872,AMO,0.0
946666,1.0,26.0,0.1682578260747425,0.9866385975685492,6.959276843895539,150.3703394783103,1.005696461613516,0.00522471,ATE,0.0
699709,1.0,24.3,0.6074040804838308,1.964833415280475,1.987963991517955,341.0864605860906,0.3578619060549943,0.000935928,APO,0.0
638016,1.0,22.8,0.5318502029256325,1.979344824744101,4.395243910351576,345.7468456408292,0.3539336737745052,0.0442241,APO,0.0
948856,1.0,22.5,0.4668249547655054,2.166753436616857,5.023208850010818,103.6077606102882,0.3090223087026136,0.138896,AMO,0.0
736308,1.0,24.9,0.3884780046034016,1.720772871141591,10.17647263531335,113.8123987822364,0.4366352039944558,0.0689326,AMO,0.0
888277,1.0,24.2,0.5388373520121548,2.391458892867279,3.12597828533219,38.46755971065254,0.2665076585401962,0.111692,AMO,0.0
899472,1.0,23.6,0.4631652593577684,1.540776936605496,15.82016217806728,354.045344423901,0.5153406731079155,0.0534565,APO,0.0
952419,1.0,23.8,0.4789526736761289,2.122455805403197,5.768258644220842,3.73923073241117,0.3187469882633377,0.0963155,AMO,0.0
953181,1.0,25.7,0.6979975630761442,2.484122058863786,2.738508512021864,48.56877574157901,0.2517356230822391,0.00212419,APO,0.0
4953,1.0,12.5,0.449383752474778,2.000855357708107,17.42943960444952,150.9533899396821,0.3482415058520169,0.194663,AMO,0.0
836132,1.0,26.3,0.5393827935791575,2.107578348474251,7.803012786314659,226.9603757811854,0.3221280038541865,0.00896958,APO,0.0
555507,1.0,20.8,0.4712256094557186,2.16281716301184,27.96462557671,293.5877975652124,0.3098663118363209,0.164945,AMO,0.0
380320,1.0,18.3,0.4908140067378271,2.317635402799498,4.770973853479217,6.15350653624799,0.2793421037272172,0.188418,AMO,0.0
839130,1.0,22.4,0.6980111554573548,1.516705892958084,13.38001874236619,33.97008664599056,0.5276573750688068,0.156126,APO,0.0
882582,1.0,25.0,0.5190523153224987,1.826733473586663,3.532482713044053,340.5322043180731,0.3992006993282459,0.0304038,APO,0.0
953089,1.0,23.9,0.4745010988041179,2.034948782689269,1.51424660850251,87.94922309535617,0.3395266351061811,0.0630188,AMO,0.0
918261,1.0,22.0,0.377177487793211,1.76391477333976,11.22553793502277,110.2690250670582,0.4207146910243242,0.115911,AMO,0.0
822907,1.0,23.8,0.5789027453466691,1.26638258398801,13.16383087145072,312.8417041031286,0.691602699952857,0.0444939,APO,0.0
760400,1.0,20.3,0.4669039804488994,1.629938111548363,9.337440248698286,6.784383081282871,0.4736389415791813,0.00781513,APO,1.0
562989,1.0,22.8,0.2417807031546094,0.8098142486906356,34.1675305755464,170.423776085295,1.352464744839853,0.0214538,ATE,0.0
951059,1.0,21.1,0.533342809456285,2.759883192250156,16.4024459147758,59.51964101963679,0.2149651318673217,0.288238,AMO,0.0
415948,1.0,19.3,0.387287969180001,0.8716308337657032,30.99481536080054,354.3608257332238,1.211170255035761,0.0582439,ATE,0.0
755525,1.0,21.3,0.3282384677700075,1.532634868559877,18.42126185535261,231.2891246708075,0.5194527157243368,0.21531,AMO,0.0
958086,1.0,23.086,0.4927987412973299,2.338964100484795,7.01943774754645,12.33648526093739,0.2755299032689045,0.20343,AMO,0.0
740129,1.0,23.9,0.3017522124316943,1.352537542572486,15.22431734129152,31.93582709861424,0.6265851253063516,0.0225963,APO,0.0
936079,1.0,23.8,0.4873056547328131,2.053640835260241,5.044568511100395,256.045545282981,0.3349016882172088,0.0459636,AMO,0.0
906001,1.0,20.0,0.5960950883256045,2.2460047336729,14.73722940363857,349.5091193030539,0.292811462006614,0.168124,APO,0.0
955870,1.0,20.5,0.3860439825807703,1.454094839695709,26.97021117850212,150.8514788644455,0.5621017974756615,0.0224187,APO,1.0
599808,1.0,20.1,0.4327662199105233,2.152303605269597,3.074530414267312,125.600957553091,0.312139531472254,0.214289,AMO,0.0
953084,1.0,22.2,0.4451164955738521,2.158237513086779,7.058204902439978,84.55608422797309,0.3108531113131858,0.22465,AMO,0.0
921349,1.0,27.8,0.6333130841757896,1.942378434544535,2.402906862234406,18.87241855944841,0.3640854323580107,0.00344341,APO,0.0
648550,1.0,26.6,0.3337273788223032,1.482244334176524,2.514692780224665,132.953330954277,0.5461656410735591,0.00915891,APO,0.0
638013,1.0,19.8,0.5644405308893534,2.488769233824236,21.22356050223884,349.1998188966623,0.2510308691877294,0.0954242,AMO,0.0
666859,1.0,23.7,0.5585725868896337,1.882151907120605,10.29749533721484,18.63446074334859,0.3816999172068619,0.0412117,APO,0.0
935803,1.0,24.8,0.5158121042561055,1.41926074029344,25.44474459266044,35.29284590139981,0.5829224609711579,0.00642612,APO,0.0
802446,1.0,23.6,0.4230109060456692,1.685758627154281,12.5377654898188,219.8818958533563,0.4503093738181784,0.0778961,APO,0.0
922795,1.0,21.7,0.4727131081331521,2.018869049755627,14.48351384971896,10.95879095523404,0.3435910547940923,0.205821,AMO,0.0
416800,1.0,19.6,0.49752100863314,1.19348309777361,16.53107562850091,143.7394862224031,0.7559266640092009,0.0061113,APO,1.0
170890,1.0,17.0,0.4049279897643905,1.983378077569313,8.151038411255055,140.4542044852173,0.3528546222996191,0.192003,AMO,0.0
368564,1.0,19.9,0.6003835539564072,1.245165940649148,18.30156512391662,282.9066276818118,0.7093543310123053,0.0349023,APO,1.0
378609,1.0,17.3,0.4268548184403809,2.137619266643556,13.58185313467865,26.76451718092969,0.3153614045184236,0.297159,AMO,0.0
763511,1.0,24.1,0.2677977990089416,1.202541916487752,12.97359745782764,238.9700418355121,0.747401110693865,0.0559985,APO,0.0
292219,1.0,19.4,0.3121840680094635,1.412351703689072,2.519195269701626,294.3820396475284,0.5872050564651284,6.57741e-05,APO,1.0
682133,1.0,24.0,0.354067869487964,1.638435000372387,2.537931163231117,221.9586444709618,0.4699593004378115,0.0612886,AMO,0.0
366614,1.0,16.9,0.5758602517557726,2.910817717869832,34.5874236037447,161.0872525078239,0.1984639172986323,0.222167,AMO,0.0
944520,1.0,26.6,0.233564345506539,1.360441112083762,1.661940550644536,323.4253223465258,0.6211327840185514,0.0613003,AMO,0.0
938474,1.0,23.954,0.4722201084876223,2.148209385305554,7.630521961257206,216.2191943126267,0.3130323052135591,0.137807,AMO,0.0
