AUC,ExecutionTime,seed,fraction,drops,noise,Runs,Model,useclass
0.692,1.846,42,0.5,4,2.0,20,NeuralNetwork,True
0.451,3.468,42,0.5,0,2.0,20,SVM,True
0.502,3.359,42,0.5,1,2.0,20,SVM,True
0.443,3.303,42,0.5,2,2.0,20,SVM,True
0.485,3.218,42,0.5,3,2.0,20,SVM,True
0.499,3.101,42,0.5,4,2.0,20,SVM,True
0.692,0.024,42,0.5,0,2.0,20,LogisticRegression,True
0.692,0.02,42,0.5,1,2.0,20,LogisticRegression,True
0.692,0.019,42,0.5,2,2.0,20,LogisticRegression,True
0.692,0.019,42,0.5,3,2.0,20,LogisticRegression,True
0.692,0.02,42,0.5,4,2.0,20,LogisticRegression,True
0.689,0.31,42,0.5,0,2.0,20,RandomForest,True
0.688,0.404,42,0.5,1,2.0,20,RandomForest,True
0.682,0.406,42,0.5,2,2.0,20,RandomForest,True
0.688,0.311,42,0.5,3,2.0,20,RandomForest,True
0.688,0.299,42,0.5,4,2.0,20,RandomForest,True
0.689,0.364,42,0.5,0,2.0,20,GradientBoosting,True
0.687,0.345,42,0.5,1,2.0,20,GradientBoosting,True
0.688,0.337,42,0.5,2,2.0,20,GradientBoosting,True
0.69,0.33,42,0.5,3,2.0,20,GradientBoosting,True
0.689,0.323,42,0.5,4,2.0,20,GradientBoosting,True
0.69,0.205,42,0.5,0,2.0,20,AdaBoost,True
0.69,0.211,42,0.5,1,2.0,20,AdaBoost,True
0.689,0.201,42,0.5,2,2.0,20,AdaBoost,True
0.69,0.194,42,0.5,3,2.0,20,AdaBoost,True
0.69,0.194,42,0.5,4,2.0,20,AdaBoost,True
0.689,0.014,42,0.5,0,2.0,20,Decision Tree,True
0.687,0.015,42,0.5,1,2.0,20,Decision Tree,True
0.683,0.017,42,0.5,2,2.0,20,Decision Tree,True
0.686,0.014,42,0.5,3,2.0,20,Decision Tree,True
0.685,0.014,42,0.5,4,2.0,20,Decision Tree,True
0.692,2.061,42,0.5,0,2.0,20,NeuralNetwork,True
0.692,1.888,42,0.5,1,2.0,20,NeuralNetwork,True
0.692,2.288,42,0.5,2,2.0,20,NeuralNetwork,True
0.692,1.875,42,0.5,3,2.0,20,NeuralNetwork,True
0.692,1.857,42,0.5,4,2.0,20,NeuralNetwork,True
0.451,3.545,42,0.5,0,2.0,20,SVM,True
0.502,3.489,42,0.5,1,2.0,20,SVM,True
0.443,3.318,42,0.5,2,2.0,20,SVM,True
0.485,3.21,42,0.5,3,2.0,20,SVM,True
0.499,3.135,42,0.5,4,2.0,20,SVM,True
0.692,0.02,42,0.5,0,3.0,20,LogisticRegression,True
0.692,0.022,42,0.5,1,3.0,20,LogisticRegression,True
0.692,0.021,42,0.5,2,3.0,20,LogisticRegression,True
0.692,0.019,42,0.5,3,3.0,20,LogisticRegression,True
0.692,0.02,42,0.5,4,3.0,20,LogisticRegression,True
0.689,0.302,42,0.5,0,3.0,20,RandomForest,True
0.688,0.314,42,0.5,1,3.0,20,RandomForest,True
0.682,0.314,42,0.5,2,3.0,20,RandomForest,True
0.688,0.3,42,0.5,3,3.0,20,RandomForest,True
0.688,0.301,42,0.5,4,3.0,20,RandomForest,True
0.689,0.373,42,0.5,0,3.0,20,GradientBoosting,True
0.687,0.359,42,0.5,1,3.0,20,GradientBoosting,True
0.688,0.335,42,0.5,2,3.0,20,GradientBoosting,True
0.69,0.329,42,0.5,3,3.0,20,GradientBoosting,True
0.689,0.313,42,0.5,4,3.0,20,GradientBoosting,True
0.69,0.205,42,0.5,0,3.0,20,AdaBoost,True
0.69,0.206,42,0.5,1,3.0,20,AdaBoost,True
0.689,0.201,42,0.5,2,3.0,20,AdaBoost,True
0.69,0.191,42,0.5,3,3.0,20,AdaBoost,True
0.69,0.19,42,0.5,4,3.0,20,AdaBoost,True
0.689,0.014,42,0.5,0,3.0,20,Decision Tree,True
0.687,0.014,42,0.5,1,3.0,20,Decision Tree,True
0.683,0.014,42,0.5,2,3.0,20,Decision Tree,True
0.686,0.014,42,0.5,3,3.0,20,Decision Tree,True
0.685,0.014,42,0.5,4,3.0,20,Decision Tree,True
0.692,2.045,42,0.5,0,3.0,20,NeuralNetwork,True
0.692,1.911,42,0.5,1,3.0,20,NeuralNetwork,True
0.692,2.266,42,0.5,2,3.0,20,NeuralNetwork,True
0.692,1.848,42,0.5,3,3.0,20,NeuralNetwork,True
0.692,1.955,42,0.5,4,3.0,20,NeuralNetwork,True
0.451,3.422,42,0.5,0,3.0,20,SVM,True
0.502,3.374,42,0.5,1,3.0,20,SVM,True
0.443,3.312,42,0.5,2,3.0,20,SVM,True
0.485,3.183,42,0.5,3,3.0,20,SVM,True
0.499,3.113,42,0.5,4,3.0,20,SVM,True
0.692,0.021,42,0.5,0,3.0,20,LogisticRegression,True
0.692,0.02,42,0.5,1,3.0,20,LogisticRegression,True
0.692,0.022,42,0.5,2,3.0,20,LogisticRegression,True
0.692,0.02,42,0.5,3,3.0,20,LogisticRegression,True
0.692,0.02,42,0.5,4,3.0,20,LogisticRegression,True
0.689,0.309,42,0.5,0,3.0,20,RandomForest,True
0.688,0.303,42,0.5,1,3.0,20,RandomForest,True
0.682,0.299,42,0.5,2,3.0,20,RandomForest,True
0.688,0.304,42,0.5,3,3.0,20,RandomForest,True
0.688,0.307,42,0.5,4,3.0,20,RandomForest,True
0.689,0.371,42,0.5,0,3.0,20,GradientBoosting,True
0.687,0.357,42,0.5,1,3.0,20,GradientBoosting,True
0.688,0.334,42,0.5,2,3.0,20,GradientBoosting,True
0.69,0.331,42,0.5,3,3.0,20,GradientBoosting,True
0.689,0.317,42,0.5,4,3.0,20,GradientBoosting,True
0.69,0.272,42,0.5,0,3.0,20,AdaBoost,True
0.69,0.199,42,0.5,1,3.0,20,AdaBoost,True
0.689,0.194,42,0.5,2,3.0,20,AdaBoost,True
0.69,0.189,42,0.5,3,3.0,20,AdaBoost,True
0.69,0.187,42,0.5,4,3.0,20,AdaBoost,True
0.689,0.015,42,0.5,0,3.0,20,Decision Tree,True
0.687,0.015,42,0.5,1,3.0,20,Decision Tree,True
0.683,0.014,42,0.5,2,3.0,20,Decision Tree,True
0.686,0.017,42,0.5,3,3.0,20,Decision Tree,True
0.685,0.014,42,0.5,4,3.0,20,Decision Tree,True
0.692,2.031,42,0.5,0,3.0,20,NeuralNetwork,True
0.692,1.888,42,0.5,1,3.0,20,NeuralNetwork,True
0.692,2.316,42,0.5,2,3.0,20,NeuralNetwork,True
0.692,1.846,42,0.5,3,3.0,20,NeuralNetwork,True
0.692,1.862,42,0.5,4,3.0,20,NeuralNetwork,True
0.451,3.481,42,0.5,0,3.0,20,SVM,True
0.502,3.395,42,0.5,1,3.0,20,SVM,True
0.443,3.331,42,0.5,2,3.0,20,SVM,True
0.485,3.251,42,0.5,3,3.0,20,SVM,True
0.499,3.097,42,0.5,4,3.0,20,SVM,True
0.899,0.018,42,0.25,0,0.0,20,LogisticRegression,True
0.9,0.016,42,0.25,1,0.0,20,LogisticRegression,True
0.9,0.017,42,0.25,2,0.0,20,LogisticRegression,True
0.899,0.016,42,0.25,3,0.0,20,LogisticRegression,True
0.899,0.015,42,0.25,4,0.0,20,LogisticRegression,True
0.871,0.323,42,0.25,0,0.0,20,RandomForest,True
0.876,0.329,42,0.25,1,0.0,20,RandomForest,True
0.878,0.334,42,0.25,2,0.0,20,RandomForest,True
0.874,0.325,42,0.25,3,0.0,20,RandomForest,True
0.875,0.325,42,0.25,4,0.0,20,RandomForest,True
0.913,0.291,42,0.25,0,0.0,20,GradientBoosting,True
0.913,0.293,42,0.25,1,0.0,20,GradientBoosting,True
0.913,0.28,42,0.25,2,0.0,20,GradientBoosting,True
0.913,0.277,42,0.25,3,0.0,20,GradientBoosting,True
0.913,0.269,42,0.25,4,0.0,20,GradientBoosting,True
0.915,0.176,42,0.25,0,0.0,20,AdaBoost,True
0.915,0.166,42,0.25,1,0.0,20,AdaBoost,True
0.914,0.198,42,0.25,2,0.0,20,AdaBoost,True
0.915,0.175,42,0.25,3,0.0,20,AdaBoost,True
0.915,0.161,42,0.25,4,0.0,20,AdaBoost,True
0.736,0.017,42,0.25,0,0.0,20,Decision Tree,True
0.732,0.015,42,0.25,1,0.0,20,Decision Tree,True
0.748,0.018,42,0.25,2,0.0,20,Decision Tree,True
0.746,0.016,42,0.25,3,0.0,20,Decision Tree,True
0.736,0.015,42,0.25,4,0.0,20,Decision Tree,True
0.914,2.192,42,0.25,0,0.0,20,NeuralNetwork,True
0.914,2.283,42,0.25,1,0.0,20,NeuralNetwork,True
0.914,2.436,42,0.25,2,0.0,20,NeuralNetwork,True
0.916,2.393,42,0.25,3,0.0,20,NeuralNetwork,True
0.914,2.492,42,0.25,4,0.0,20,NeuralNetwork,True
0.724,1.653,42,0.25,0,0.0,20,SVM,True
0.695,1.412,42,0.25,1,0.0,20,SVM,True
0.718,1.169,42,0.25,2,0.0,20,SVM,True
0.693,1.194,42,0.25,3,0.0,20,SVM,True
0.66,1.159,42,0.25,4,0.0,20,SVM,True
0.9,0.017,42,0.25,0,0.0,20,LogisticRegression,True
0.9,0.021,42,0.25,1,0.0,20,LogisticRegression,True
0.9,0.016,42,0.25,2,0.0,20,LogisticRegression,True
0.9,0.016,42,0.25,3,0.0,20,LogisticRegression,True
0.899,0.016,42,0.25,4,0.0,20,LogisticRegression,True
0.872,0.317,42,0.25,0,0.0,20,RandomForest,True
0.874,0.322,42,0.25,1,0.0,20,RandomForest,True
0.87,0.334,42,0.25,2,0.0,20,RandomForest,True
0.877,0.325,42,0.25,3,0.0,20,RandomForest,True
0.884,0.473,42,0.25,4,0.0,20,RandomForest,True
0.914,0.301,42,0.25,0,0.0,20,GradientBoosting,True
0.913,0.285,42,0.25,1,0.0,20,GradientBoosting,True
0.913,0.293,42,0.25,2,0.0,20,GradientBoosting,True
0.915,0.278,42,0.25,3,0.0,20,GradientBoosting,True
0.913,0.263,42,0.25,4,0.0,20,GradientBoosting,True
0.915,0.172,42,0.25,0,0.0,20,AdaBoost,True
0.915,0.166,42,0.25,1,0.0,20,AdaBoost,True
0.914,0.163,42,0.25,2,0.0,20,AdaBoost,True
0.914,0.163,42,0.25,3,0.0,20,AdaBoost,True
0.914,0.159,42,0.25,4,0.0,20,AdaBoost,True
0.746,0.014,42,0.25,0,0.0,20,Decision Tree,True
0.734,0.015,42,0.25,1,0.0,20,Decision Tree,True
0.745,0.014,42,0.25,2,0.0,20,Decision Tree,True
0.724,0.015,42,0.25,3,0.0,20,Decision Tree,True
0.729,0.013,42,0.25,4,0.0,20,Decision Tree,True
0.914,2.278,42,0.25,0,0.0,20,NeuralNetwork,True
0.915,2.394,42,0.25,1,0.0,20,NeuralNetwork,True
0.915,2.424,42,0.25,2,0.0,20,NeuralNetwork,True
0.915,2.191,42,0.25,3,0.0,20,NeuralNetwork,True
0.914,2.345,42,0.25,4,0.0,20,NeuralNetwork,True
0.737,1.255,42,0.25,0,0.0,20,SVM,True
0.754,1.257,42,0.25,1,0.0,20,SVM,True
0.712,1.218,42,0.25,2,0.0,20,SVM,True
0.715,1.143,42,0.25,3,0.0,20,SVM,True
0.695,1.141,42,0.25,4,0.0,20,SVM,True
0.692,0.015,42,0.25,0,1.0,20,LogisticRegression,True
0.692,0.016,42,0.25,1,1.0,20,LogisticRegression,True
0.692,0.016,42,0.25,2,1.0,20,LogisticRegression,True
0.692,0.016,42,0.25,3,1.0,20,LogisticRegression,True
0.692,0.017,42,0.25,4,1.0,20,LogisticRegression,True
0.681,0.235,42,0.25,0,1.0,20,RandomForest,True
0.686,0.225,42,0.25,1,1.0,20,RandomForest,True
0.686,0.226,42,0.25,2,1.0,20,RandomForest,True
0.682,0.224,42,0.25,3,1.0,20,RandomForest,True
0.684,0.22,42,0.25,4,1.0,20,RandomForest,True
0.681,0.287,42,0.25,0,1.0,20,GradientBoosting,True
0.686,0.226,42,0.25,1,1.0,20,GradientBoosting,True
0.686,0.218,42,0.25,2,1.0,20,GradientBoosting,True
0.685,0.224,42,0.25,3,1.0,20,GradientBoosting,True
0.687,0.209,42,0.25,4,1.0,20,GradientBoosting,True
0.69,0.156,42,0.25,0,1.0,20,AdaBoost,True
0.688,0.151,42,0.25,1,1.0,20,AdaBoost,True
0.688,0.151,42,0.25,2,1.0,20,AdaBoost,True
0.689,0.149,42,0.25,3,1.0,20,AdaBoost,True
0.688,0.147,42,0.25,4,1.0,20,AdaBoost,True
0.68,0.013,42,0.25,0,1.0,20,Decision Tree,True
0.686,0.016,42,0.25,1,1.0,20,Decision Tree,True
0.684,0.012,42,0.25,2,1.0,20,Decision Tree,True
0.687,0.013,42,0.25,3,1.0,20,Decision Tree,True
0.682,0.013,42,0.25,4,1.0,20,Decision Tree,True
0.692,1.724,42,0.25,0,1.0,20,NeuralNetwork,True
0.692,1.51,42,0.25,1,1.0,20,NeuralNetwork,True
0.692,1.942,42,0.25,2,1.0,20,NeuralNetwork,True
0.692,1.534,42,0.25,3,1.0,20,NeuralNetwork,True
0.692,1.482,42,0.25,4,1.0,20,NeuralNetwork,True
0.451,0.929,42,0.25,0,1.0,20,SVM,True
0.467,0.948,42,0.25,1,1.0,20,SVM,True
0.515,0.925,42,0.25,2,1.0,20,SVM,True
0.485,0.899,42,0.25,3,1.0,20,SVM,True
0.495,0.923,42,0.25,4,1.0,20,SVM,True
0.692,0.017,42,0.25,0,1.0,20,LogisticRegression,True
0.692,0.015,42,0.25,1,1.0,20,LogisticRegression,True
0.692,0.015,42,0.25,2,1.0,20,LogisticRegression,True
0.692,0.015,42,0.25,3,1.0,20,LogisticRegression,True
0.692,0.015,42,0.25,4,1.0,20,LogisticRegression,True
0.681,0.228,42,0.25,0,1.0,20,RandomForest,True
0.686,0.226,42,0.25,1,1.0,20,RandomForest,True
0.686,0.236,42,0.25,2,1.0,20,RandomForest,True
0.682,0.222,42,0.25,3,1.0,20,RandomForest,True
0.684,0.228,42,0.25,4,1.0,20,RandomForest,True
0.681,0.235,42,0.25,0,1.0,20,GradientBoosting,True
0.686,0.226,42,0.25,1,1.0,20,GradientBoosting,True
0.686,0.24,42,0.25,2,1.0,20,GradientBoosting,True
0.685,0.213,42,0.25,3,1.0,20,GradientBoosting,True
0.687,0.212,42,0.25,4,1.0,20,GradientBoosting,True
0.69,0.155,42,0.25,0,1.0,20,AdaBoost,True
0.688,0.155,42,0.25,1,1.0,20,AdaBoost,True
0.688,0.165,42,0.25,2,1.0,20,AdaBoost,True
0.689,0.148,42,0.25,3,1.0,20,AdaBoost,True
0.688,0.144,42,0.25,4,1.0,20,AdaBoost,True
0.68,0.012,42,0.25,0,1.0,20,Decision Tree,True
0.686,0.011,42,0.25,1,1.0,20,Decision Tree,True
0.684,0.012,42,0.25,2,1.0,20,Decision Tree,True
0.687,0.012,42,0.25,3,1.0,20,Decision Tree,True
0.682,0.012,42,0.25,4,1.0,20,Decision Tree,True
0.692,1.707,42,0.25,0,1.0,20,NeuralNetwork,True
0.692,1.758,42,0.25,1,1.0,20,NeuralNetwork,True
0.692,1.942,42,0.25,2,1.0,20,NeuralNetwork,True
0.692,1.495,42,0.25,3,1.0,20,NeuralNetwork,True
0.692,1.496,42,0.25,4,1.0,20,NeuralNetwork,True
0.451,0.939,42,0.25,0,1.0,20,SVM,True
0.467,0.957,42,0.25,1,1.0,20,SVM,True
0.515,0.905,42,0.25,2,1.0,20,SVM,True
0.485,0.895,42,0.25,3,1.0,20,SVM,True
0.495,0.992,42,0.25,4,1.0,20,SVM,True
0.692,0.016,42,0.25,0,2.0,20,LogisticRegression,True
0.692,0.017,42,0.25,1,2.0,20,LogisticRegression,True
0.692,0.015,42,0.25,2,2.0,20,LogisticRegression,True
0.692,0.015,42,0.25,3,2.0,20,LogisticRegression,True
0.692,0.018,42,0.25,4,2.0,20,LogisticRegression,True
0.681,0.224,42,0.25,0,2.0,20,RandomForest,True
0.686,0.222,42,0.25,1,2.0,20,RandomForest,True
0.686,0.234,42,0.25,2,2.0,20,RandomForest,True
0.682,0.224,42,0.25,3,2.0,20,RandomForest,True
0.684,0.249,42,0.25,4,2.0,20,RandomForest,True
0.681,0.237,42,0.25,0,2.0,20,GradientBoosting,True
0.686,0.226,42,0.25,1,2.0,20,GradientBoosting,True
0.686,0.23,42,0.25,2,2.0,20,GradientBoosting,True
0.685,0.22,42,0.25,3,2.0,20,GradientBoosting,True
0.687,0.216,42,0.25,4,2.0,20,GradientBoosting,True
0.69,0.186,42,0.25,0,2.0,20,AdaBoost,True
0.688,0.164,42,0.25,1,2.0,20,AdaBoost,True
0.688,0.154,42,0.25,2,2.0,20,AdaBoost,True
0.689,0.157,42,0.25,3,2.0,20,AdaBoost,True
0.688,0.151,42,0.25,4,2.0,20,AdaBoost,True
0.68,0.012,42,0.25,0,2.0,20,Decision Tree,True
0.686,0.014,42,0.25,1,2.0,20,Decision Tree,True
0.684,0.014,42,0.25,2,2.0,20,Decision Tree,True
0.687,0.012,42,0.25,3,2.0,20,Decision Tree,True
0.682,0.011,42,0.25,4,2.0,20,Decision Tree,True
0.692,1.707,42,0.25,0,2.0,20,NeuralNetwork,True
0.692,1.537,42,0.25,1,2.0,20,NeuralNetwork,True
0.692,2.004,42,0.25,2,2.0,20,NeuralNetwork,True
0.692,1.51,42,0.25,3,2.0,20,NeuralNetwork,True
0.692,1.483,42,0.25,4,2.0,20,NeuralNetwork,True
0.451,0.926,42,0.25,0,2.0,20,SVM,True
0.467,0.938,42,0.25,1,2.0,20,SVM,True
0.515,0.907,42,0.25,2,2.0,20,SVM,True
0.485,0.892,42,0.25,3,2.0,20,SVM,True
0.495,0.945,42,0.25,4,2.0,20,SVM,True
0.692,0.016,42,0.25,0,2.0,20,LogisticRegression,True
0.692,0.017,42,0.25,1,2.0,20,LogisticRegression,True
0.692,0.016,42,0.25,2,2.0,20,LogisticRegression,True
0.692,0.018,42,0.25,3,2.0,20,LogisticRegression,True
0.692,0.016,42,0.25,4,2.0,20,LogisticRegression,True
0.681,0.225,42,0.25,0,2.0,20,RandomForest,True
0.686,0.246,42,0.25,1,2.0,20,RandomForest,True
0.686,0.222,42,0.25,2,2.0,20,RandomForest,True
0.682,0.229,42,0.25,3,2.0,20,RandomForest,True
0.684,0.233,42,0.25,4,2.0,20,RandomForest,True
0.681,0.235,42,0.25,0,2.0,20,GradientBoosting,True
0.686,0.229,42,0.25,1,2.0,20,GradientBoosting,True
0.686,0.235,42,0.25,2,2.0,20,GradientBoosting,True
0.685,0.215,42,0.25,3,2.0,20,GradientBoosting,True
0.687,0.215,42,0.25,4,2.0,20,GradientBoosting,True
0.69,0.156,42,0.25,0,2.0,20,AdaBoost,True
0.688,0.156,42,0.25,1,2.0,20,AdaBoost,True
0.688,0.152,42,0.25,2,2.0,20,AdaBoost,True
0.689,0.154,42,0.25,3,2.0,20,AdaBoost,True
0.688,0.146,42,0.25,4,2.0,20,AdaBoost,True
0.68,0.013,42,0.25,0,2.0,20,Decision Tree,True
0.686,0.015,42,0.25,1,2.0,20,Decision Tree,True
0.684,0.014,42,0.25,2,2.0,20,Decision Tree,True
0.687,0.011,42,0.25,3,2.0,20,Decision Tree,True
0.682,0.013,42,0.25,4,2.0,20,Decision Tree,True
0.692,1.71,42,0.25,0,2.0,20,NeuralNetwork,True
0.692,1.522,42,0.25,1,2.0,20,NeuralNetwork,True
0.692,1.942,42,0.25,2,2.0,20,NeuralNetwork,True
0.692,1.509,42,0.25,3,2.0,20,NeuralNetwork,True
0.692,1.49,42,0.25,4,2.0,20,NeuralNetwork,True
0.451,1.047,42,0.25,0,2.0,20,SVM,True
0.467,0.953,42,0.25,1,2.0,20,SVM,True
0.515,1.003,42,0.25,2,2.0,20,SVM,True
0.485,1.073,42,0.25,3,2.0,20,SVM,True
0.495,0.865,42,0.25,4,2.0,20,SVM,True
0.692,0.015,42,0.25,0,3.0,20,LogisticRegression,True
0.692,0.016,42,0.25,1,3.0,20,LogisticRegression,True
0.692,0.015,42,0.25,2,3.0,20,LogisticRegression,True
0.692,0.015,42,0.25,3,3.0,20,LogisticRegression,True
0.692,0.015,42,0.25,4,3.0,20,LogisticRegression,True
0.681,0.223,42,0.25,0,3.0,20,RandomForest,True
0.686,0.238,42,0.25,1,3.0,20,RandomForest,True
0.686,0.223,42,0.25,2,3.0,20,RandomForest,True
0.682,0.226,42,0.25,3,3.0,20,RandomForest,True
0.684,0.236,42,0.25,4,3.0,20,RandomForest,True
0.681,0.247,42,0.25,0,3.0,20,GradientBoosting,True
0.686,0.233,42,0.25,1,3.0,20,GradientBoosting,True
0.686,0.224,42,0.25,2,3.0,20,GradientBoosting,True
0.685,0.217,42,0.25,3,3.0,20,GradientBoosting,True
0.687,0.251,42,0.25,4,3.0,20,GradientBoosting,True
0.69,0.163,42,0.25,0,3.0,20,AdaBoost,True
0.688,0.152,42,0.25,1,3.0,20,AdaBoost,True
0.688,0.149,42,0.25,2,3.0,20,AdaBoost,True
0.689,0.15,42,0.25,3,3.0,20,AdaBoost,True
0.688,0.15,42,0.25,4,3.0,20,AdaBoost,True
0.68,0.012,42,0.25,0,3.0,20,Decision Tree,True
0.686,0.011,42,0.25,1,3.0,20,Decision Tree,True
0.684,0.012,42,0.25,2,3.0,20,Decision Tree,True
0.687,0.011,42,0.25,3,3.0,20,Decision Tree,True
0.682,0.011,42,0.25,4,3.0,20,Decision Tree,True
0.692,1.732,42,0.25,0,3.0,20,NeuralNetwork,True
0.692,1.523,42,0.25,1,3.0,20,NeuralNetwork,True
0.692,1.954,42,0.25,2,3.0,20,NeuralNetwork,True
0.692,1.51,42,0.25,3,3.0,20,NeuralNetwork,True
0.692,1.507,42,0.25,4,3.0,20,NeuralNetwork,True
0.451,0.944,42,0.25,0,3.0,20,SVM,True
0.467,0.942,42,0.25,1,3.0,20,SVM,True
0.515,0.915,42,0.25,2,3.0,20,SVM,True
0.485,0.892,42,0.25,3,3.0,20,SVM,True
0.495,0.886,42,0.25,4,3.0,20,SVM,True
0.692,0.016,42,0.25,0,3.0,20,LogisticRegression,True
0.692,0.02,42,0.25,1,3.0,20,LogisticRegression,True
0.692,0.015,42,0.25,2,3.0,20,LogisticRegression,True
0.692,0.015,42,0.25,3,3.0,20,LogisticRegression,True
0.692,0.015,42,0.25,4,3.0,20,LogisticRegression,True
0.681,0.237,42,0.25,0,3.0,20,RandomForest,True
0.686,0.225,42,0.25,1,3.0,20,RandomForest,True
0.686,0.223,42,0.25,2,3.0,20,RandomForest,True
0.682,0.227,42,0.25,3,3.0,20,RandomForest,True
0.684,0.227,42,0.25,4,3.0,20,RandomForest,True
0.681,0.248,42,0.25,0,3.0,20,GradientBoosting,True
0.686,0.23,42,0.25,1,3.0,20,GradientBoosting,True
0.686,0.228,42,0.25,2,3.0,20,GradientBoosting,True
0.685,0.24,42,0.25,3,3.0,20,GradientBoosting,True
0.687,0.212,42,0.25,4,3.0,20,GradientBoosting,True
0.69,0.155,42,0.25,0,3.0,20,AdaBoost,True
0.688,0.151,42,0.25,1,3.0,20,AdaBoost,True
0.688,0.152,42,0.25,2,3.0,20,AdaBoost,True
0.689,0.163,42,0.25,3,3.0,20,AdaBoost,True
0.688,0.156,42,0.25,4,3.0,20,AdaBoost,True
0.68,0.012,42,0.25,0,3.0,20,Decision Tree,True
0.686,0.012,42,0.25,1,3.0,20,Decision Tree,True
0.684,0.014,42,0.25,2,3.0,20,Decision Tree,True
0.687,0.012,42,0.25,3,3.0,20,Decision Tree,True
0.682,0.013,42,0.25,4,3.0,20,Decision Tree,True
0.692,1.706,42,0.25,0,3.0,20,NeuralNetwork,True
0.692,1.527,42,0.25,1,3.0,20,NeuralNetwork,True
0.692,1.959,42,0.25,2,3.0,20,NeuralNetwork,True
0.692,1.519,42,0.25,3,3.0,20,NeuralNetwork,True
0.692,1.588,42,0.25,4,3.0,20,NeuralNetwork,True
0.451,0.921,42,0.25,0,3.0,20,SVM,True
0.467,1.027,42,0.25,1,3.0,20,SVM,True
0.515,0.914,42,0.25,2,3.0,20,SVM,True
0.485,0.912,42,0.25,3,3.0,20,SVM,True
0.495,0.866,42,0.25,4,3.0,20,SVM,True
0.903,0.031,123,1.0,0,0.0,20,LogisticRegression,True
0.903,0.038,123,1.0,1,0.0,20,LogisticRegression,True
0.904,0.032,123,1.0,2,0.0,20,LogisticRegression,True
0.903,0.034,123,1.0,3,0.0,20,LogisticRegression,True
0.903,0.031,123,1.0,4,0.0,20,LogisticRegression,True
0.87,0.744,123,1.0,0,0.0,20,RandomForest,True
0.879,0.766,123,1.0,1,0.0,20,RandomForest,True
0.879,0.781,123,1.0,2,0.0,20,RandomForest,True
0.88,0.774,123,1.0,3,0.0,20,RandomForest,True
0.885,0.8,123,1.0,4,0.0,20,RandomForest,True
0.908,0.953,123,1.0,0,0.0,20,GradientBoosting,True
0.908,0.876,123,1.0,1,0.0,20,GradientBoosting,True
0.908,0.833,123,1.0,2,0.0,20,GradientBoosting,True
0.908,0.867,123,1.0,3,0.0,20,GradientBoosting,True
0.909,0.754,123,1.0,4,0.0,20,GradientBoosting,True
0.91,0.382,123,1.0,0,0.0,20,AdaBoost,True
0.91,0.36,123,1.0,1,0.0,20,AdaBoost,True
0.911,0.357,123,1.0,2,0.0,20,AdaBoost,True
0.911,0.364,123,1.0,3,0.0,20,AdaBoost,True
0.91,0.32,123,1.0,4,0.0,20,AdaBoost,True
0.792,0.034,123,1.0,0,0.0,20,Decision Tree,True
0.8,0.038,123,1.0,1,0.0,20,Decision Tree,True
0.799,0.036,123,1.0,2,0.0,20,Decision Tree,True
0.789,0.03,123,1.0,3,0.0,20,Decision Tree,True
0.804,0.032,123,1.0,4,0.0,20,Decision Tree,True
0.91,4.946,123,1.0,0,0.0,20,NeuralNetwork,True
0.91,4.926,123,1.0,1,0.0,20,NeuralNetwork,True
0.91,4.886,123,1.0,2,0.0,20,NeuralNetwork,True
0.91,4.378,123,1.0,3,0.0,20,NeuralNetwork,True
0.91,4.399,123,1.0,4,0.0,20,NeuralNetwork,True
0.699,18.935,123,1.0,0,0.0,20,SVM,True
0.68,18.093,123,1.0,1,0.0,20,SVM,True
0.639,17.354,123,1.0,2,0.0,20,SVM,True
0.623,16.771,123,1.0,3,0.0,20,SVM,True
0.692,15.216,123,1.0,4,0.0,20,SVM,True
0.904,0.032,123,1.0,0,0.0,20,LogisticRegression,True
0.903,0.031,123,1.0,1,0.0,20,LogisticRegression,True
0.903,0.029,123,1.0,2,0.0,20,LogisticRegression,True
0.904,0.029,123,1.0,3,0.0,20,LogisticRegression,True
0.903,0.026,123,1.0,4,0.0,20,LogisticRegression,True
0.874,0.764,123,1.0,0,0.0,20,RandomForest,True
0.876,0.76,123,1.0,1,0.0,20,RandomForest,True
0.882,0.769,123,1.0,2,0.0,20,RandomForest,True
0.884,0.824,123,1.0,3,0.0,20,RandomForest,True
0.885,0.783,123,1.0,4,0.0,20,RandomForest,True
0.907,0.914,123,1.0,0,0.0,20,GradientBoosting,True
0.908,1.09,123,1.0,1,0.0,20,GradientBoosting,True
0.908,0.838,123,1.0,2,0.0,20,GradientBoosting,True
0.908,0.786,123,1.0,3,0.0,20,GradientBoosting,True
0.908,0.725,123,1.0,4,0.0,20,GradientBoosting,True
0.91,0.367,123,1.0,0,0.0,20,AdaBoost,True
0.91,0.356,123,1.0,1,0.0,20,AdaBoost,True
0.911,0.444,123,1.0,2,0.0,20,AdaBoost,True
0.91,0.434,123,1.0,3,0.0,20,AdaBoost,True
0.91,0.315,123,1.0,4,0.0,20,AdaBoost,True
0.802,0.032,123,1.0,0,0.0,20,Decision Tree,True
0.792,0.03,123,1.0,1,0.0,20,Decision Tree,True
0.791,0.033,123,1.0,2,0.0,20,Decision Tree,True
0.792,0.028,123,1.0,3,0.0,20,Decision Tree,True
